mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,uniform,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,0,3.216,5.526,5.723,11.896,53.282,79.644,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,1,2.415,5.670,4.256,12.013,51.870,76.224,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,2,2.422,5.498,4.172,11.838,52.113,76.043,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,3,2.458,5.517,4.204,12.274,50.271,74.724,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,4,2.395,5.540,4.194,11.891,53.781,77.801,40006682,9024839626095127350,17897240367829630669
loop,skew,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,0,3.156,4.580,5.731,9.623,126.677,149.767,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,1,2.395,4.629,4.184,9.579,127.279,148.066,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,2,2.391,4.592,4.234,9.504,126.431,147.152,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,3,2.376,4.648,4.204,9.709,125.272,146.209,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,16,128,10000000,20000000,4,2.373,4.660,4.191,9.590,129.721,150.535,11653426,14549371682504228917,903274091094300703
loop,uniform,static,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.309,6.136,5.750,15.845,50.691,81.731,40006682,9024839626095127350,17897240367829630669
loop,uniform,static,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.434,6.147,4.220,15.908,43.792,72.502,40006682,9024839626095127350,17897240367829630669
loop,uniform,static,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.473,6.151,4.230,15.885,43.629,72.369,40006682,9024839626095127350,17897240367829630669
loop,uniform,static,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.479,6.144,4.239,15.864,43.676,72.403,40006682,9024839626095127350,17897240367829630669
loop,uniform,static,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.450,6.162,4.243,15.888,43.523,72.265,40006682,9024839626095127350,17897240367829630669
loop,skew,static,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.270,4.763,5.887,9.782,97.720,121.423,11653426,14549371682504228917,903274091094300703
loop,skew,static,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.476,4.783,4.278,9.841,95.071,116.449,11653426,14549371682504228917,903274091094300703
