mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,uniform,dynamic1,lpt,8,12,8,par,0,1,128,10000000,20000000,0,16.999,51.365,33.815,131.164,325.468,558.811,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,1,128,10000000,20000000,1,17.013,50.656,33.853,130.296,323.077,554.895,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,1,128,10000000,20000000,2,17.026,50.667,33.943,127.266,324.172,553.074,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,1,128,10000000,20000000,3,17.000,50.755,34.154,127.580,324.296,553.784,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,1,128,10000000,20000000,4,17.319,51.617,34.028,128.292,324.245,555.501,40006682,9024839626095127350,17897240367829630669
