mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,uniform,dynamic1,lpt,8,12,0,par,0,16,128,10000000,20000000,2,2.431,5.376,4.232,12.116,49.397,73.551,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,0,par,0,16,128,10000000,20000000,3,2.423,5.466,4.188,11.950,49.385,73.412,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,0,par,0,16,128,10000000,20000000,4,2.407,5.464,4.266,11.842,49.374,73.353,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,0,3.202,11.702,5.682,24.750,42.411,87.746,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,1,2.427,11.772,4.152,25.098,38.962,82.411,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,2,2.403,11.751,4.179,25.075,38.810,82.218,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,3,2.395,11.767,4.241,25.107,38.957,82.467,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,4,2.427,11.984,4.213,25.090,38.702,82.417,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,0,par,0,16,128,10000000,20000000,0,3.150,11.690,5.644,24.848,53.438,98.770,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,0,par,0,16,128,10000000,20000000,1,2.448,11.700,4.164,24.274,49.459,92.045,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,0,par,0,16,128,10000000,20000000,2,2.410,11.727,4.153,25.100,49.375,92.766,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,0,par,0,16,128,10000000,20000000,3,2.444,11.698,4.180,25.005,49.358,92.685,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,0,par,0,16,128,10000000,20000000,4,2.397,11.686,4.157,25.195,49.314,92.749,40006682,9024839626095127350,17897240367829630669
