mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,uniform,dynamic1,lpt,8,24,8,par,0,1,128,10000000,20000000,1,18.292,53.582,36.546,160.639,326.499,595.558,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,24,8,par,0,1,128,10000000,20000000,2,18.370,54.634,36.524,161.813,327.517,598.859,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,24,8,par,0,1,128,10000000,20000000,3,18.284,53.687,38.027,160.699,327.832,598.530,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,24,8,par,0,1,128,10000000,20000000,4,18.394,53.521,36.450,161.672,327.732,597.769,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,1,128,10000000,20000000,0,18.287,57.423,36.487,176.649,328.423,617.268,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,1,128,10000000,20000000,1,18.325,57.506,36.546,176.879,326.134,615.390,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,1,128,10000000,20000000,2,18.289,59.405,36.768,180.173,327.305,621.940,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,1,128,10000000,20000000,3,18.587,57.301,37.122,176.766,326.925,616.700,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,1,128,10000000,20000000,4,18.273,57.739,36.500,177.353,327.256,617.121,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,1,128,10000000,20000000,0,18.324,60.991,36.651,190.374,328.924,635.263,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,1,128,10000000,20000000,1,18.444,60.977,36.557,190.594,326.490,633.062,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,1,128,10000000,20000000,2,18.357,61.080,36.577,190.888,327.337,634.238,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,1,128,10000000,20000000,3,18.575,61.112,36.897,190.419,327.500,634.503,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,1,128,10000000,20000000,4,18.354,60.893,36.734,196.760,327.283,640.024,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,0,3.162,11.828,5.651,25.260,43.853,89.754,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,1,2.409,11.908,4.142,25.614,38.517,82.590,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,2,2.368,11.876,4.202,25.365,38.437,82.249,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,3,2.395,11.859,4.141,25.448,38.507,82.350,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,0,8,par,0,16,128,10000000,20000000,4,2.361,11.875,4.193,25.295,38.518,82.241,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,2,8,par,0,16,128,10000000,20000000,0,3.182,6.014,5.721,13.011,47.734,75.661,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,2,8,par,0,16,128,10000000,20000000,1,2.384,6.008,4.161,13.146,38.606,64.305,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,2,8,par,0,16,128,10000000,20000000,2,2.363,6.017,4.176,13.078,38.367,64.001,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,2,8,par,0,16,128,10000000,20000000,3,2.368,6.104,4.232,13.039,38.542,64.285,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,2,8,par,0,16,128,10000000,20000000,4,2.372,5.992,4.180,13.033,38.620,64.197,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,4,8,par,0,16,128,10000000,20000000,0,3.178,5.781,5.673,12.416,41.728,68.776,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,4,8,par,0,16,128,10000000,20000000,1,2.471,5.781,4.174,12.454,38.281,63.161,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,4,8,par,0,16,128,10000000,20000000,2,2.416,5.772,4.164,12.358,38.995,63.706,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,4,8,par,0,16,128,10000000,20000000,3,2.424,5.781,4.164,12.649,38.358,63.376,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,4,8,par,0,16,128,10000000,20000000,4,2.439,5.760,4.173,12.341,38.233,62.947,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,8,8,par,0,16,128,10000000,20000000,0,3.249,5.589,5.671,11.993,41.143,67.644,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,8,8,par,0,16,128,10000000,20000000,1,2.468,5.544,4.161,11.974,38.361,62.508,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,8,8,par,0,16,128,10000000,20000000,2,2.470,5.624,4.158,11.995,38.267,62.515,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,8,8,par,0,16,128,10000000,20000000,3,2.424,5.551,4.169,11.990,38.318,62.452,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,8,8,par,0,16,128,10000000,20000000,4,2.495,5.549,4.165,12.001,38.209,62.419,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,0,3.363,5.435,5.723,11.912,42.166,68.600,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,1,2.514,5.445,4.176,11.888,38.428,62.452,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,2,2.467,5.471,4.182,11.912,38.426,62.458,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,3,2.487,5.441,4.170,11.876,38.358,62.333,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,4,2.537,5.467,4.155,11.902,38.512,62.575,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,16,8,par,0,16,128,10000000,20000000,0,3.254,5.402,5.702,12.417,41.855,68.630,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,16,8,par,0,16,128,10000000,20000000,1,2.467,5.382,4.229,12.459,38.386,62.923,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,16,8,par,0,16,128,10000000,20000000,2,2.458,5.414,4.175,12.385,38.483,62.915,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,16,8,par,0,16,128,10000000,20000000,3,2.440,5.416,4.202,12.391,38.358,62.807,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,16,8,par,0,16,128,10000000,20000000,4,2.426,5.458,4.185,12.361,38.488,62.918,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,24,8,par,0,16,128,10000000,20000000,0,3.193,5.486,5.785,12.968,42.288,69.720,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,24,8,par,0,16,128,10000000,20000000,1,2.428,5.462,4.180,13.436,38.507,64.013,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,24,8,par,0,16,128,10000000,20000000,2,2.462,5.351,4.177,13.355,38.372,63.716,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,24,8,par,0,16,128,10000000,20000000,3,2.479,5.402,4.204,13.459,38.410,63.955,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,24,8,par,0,16,128,10000000,20000000,4,2.401,5.345,4.231,13.356,38.297,63.631,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,16,128,10000000,20000000,0,3.202,5.437,5.667,13.897,42.134,70.336,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,16,128,10000000,20000000,1,2.413,5.462,4.185,13.885,38.367,64.311,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,16,128,10000000,20000000,2,2.428,5.554,4.176,13.919,38.320,64.397,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,16,128,10000000,20000000,3,2.415,5.526,4.182,13.971,38.377,64.471,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,32,8,par,0,16,128,10000000,20000000,4,2.429,5.491,4.156,13.946,38.243,64.266,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,16,128,10000000,20000000,0,3.207,5.745,5.679,15.027,41.497,71.155,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,16,128,10000000,20000000,1,2.422,5.715,4.212,15.423,38.452,66.224,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,16,128,10000000,20000000,2,2.457,5.692,4.199,15.395,38.432,66.176,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,16,128,10000000,20000000,3,2.416,5.737,4.160,15.169,38.301,65.784,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,48,8,par,0,16,128,10000000,20000000,4,2.389,5.748,4.179,15.392,38.492,66.200,40006682,9024839626095127350,17897240367829630669
