mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,uniform,dynamic1,lpt,8,12,24,par,0,16,128,10000000,20000000,2,2.430,5.536,4.193,11.777,35.625,59.560,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,24,par,0,16,128,10000000,20000000,3,2.451,5.387,4.156,11.805,35.679,59.478,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,24,par,0,16,128,10000000,20000000,4,2.405,5.435,4.197,11.835,35.669,59.541,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,32,par,0,16,128,10000000,20000000,0,3.202,5.551,5.743,12.230,41.433,68.160,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,32,par,0,16,128,10000000,20000000,1,2.432,5.429,4.177,12.200,35.639,59.877,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,32,par,0,16,128,10000000,20000000,2,2.474,5.529,4.194,12.228,35.460,59.885,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,32,par,0,16,128,10000000,20000000,3,2.431,5.556,4.211,12.213,35.393,59.804,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,32,par,0,16,128,10000000,20000000,4,2.455,5.599,4.197,12.220,35.557,60.028,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,48,par,0,16,128,10000000,20000000,0,3.247,5.382,5.671,11.811,39.375,65.486,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,48,par,0,16,128,10000000,20000000,1,2.391,5.455,4.151,11.850,35.583,59.430,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,48,par,0,16,128,10000000,20000000,2,2.407,5.392,4.187,11.737,35.488,59.210,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,48,par,0,16,128,10000000,20000000,3,2.391,5.400,4.192,11.799,35.588,59.370,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,48,par,0,16,128,10000000,20000000,4,2.412,5.387,4.151,11.744,35.498,59.192,40006682,9024839626095127350,17897240367829630669
