mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,1,2.384,5.470,4.155,11.879,38.791,62.679,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,2,2.345,5.521,4.191,11.886,38.793,62.736,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,3,2.380,5.463,4.205,11.801,38.743,62.591,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,4,2.373,5.521,4.188,11.794,38.913,62.788,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,0,3.235,4.534,5.672,9.269,75.208,97.918,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,1,2.442,4.473,4.194,9.316,74.988,95.412,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,2,2.446,4.511,4.179,9.355,74.636,95.127,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,3,2.433,4.491,4.184,9.326,73.607,94.041,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,16,128,10000000,20000000,4,2.422,4.475,4.218,9.267,74.726,95.109,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,0,3.183,7.548,6.149,15.732,41.610,74.221,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,1,2.410,7.575,4.452,15.736,40.287,70.460,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,2,2.429,7.565,4.456,15.819,40.302,70.572,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,3,2.426,7.552,4.536,15.844,40.269,70.629,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,4,2.415,7.545,4.468,15.753,40.212,70.394,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,0,3.215,6.548,6.054,13.600,76.304,105.721,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,1,2.441,6.691,4.481,13.763,75.454,102.832,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,2,2.397,6.611,4.493,13.685,74.676,101.861,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,3,2.405,6.662,4.469,13.742,75.741,103.019,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,seq,0,16,128,10000000,20000000,4,2.460,6.544,4.476,13.676,74.075,101.232,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,0,2.155,5.134,3.632,11.719,50.748,73.388,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,1,2.008,5.081,3.063,11.725,46.385,68.262,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,2,1.935,5.081,3.062,11.749,46.938,68.766,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,3,1.909,5.108,3.070,11.747,47.313,69.148,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,4,1.930,5.082,3.079,11.626,47.230,68.947,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,0,2.114,4.147,3.465,8.548,82.986,101.261,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,1,1.807,4.186,3.112,8.557,82.798,100.460,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,2,1.818,4.187,3.114,8.528,81.811,99.458,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,3,1.856,4.164,3.069,8.570,82.912,100.570,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,interleave,0,16,128,10000000,20000000,4,1.830,4.181,3.136,8.695,83.274,101.115,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.263,5.908,5.791,15.794,51.183,81.939,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.452,5.919,4.212,15.805,45.945,74.333,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.484,5.927,4.198,15.780,46.134,74.523,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.445,5.909,4.194,15.754,45.996,74.297,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.442,5.924,4.204,15.799,46.057,74.426,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.252,4.823,5.822,9.807,76.984,100.688,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.496,4.765,4.226,9.835,73.627,94.949,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.449,4.769,4.238,9.914,73.436,94.807,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.435,4.806,4.248,9.849,75.012,96.352,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.542,4.898,4.243,9.744,74.165,95.592,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,0,3.255,7.269,6.130,16.541,53.366,86.561,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,1,2.463,7.277,4.528,16.560,49.991,80.819,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,2,2.473,7.255,4.528,16.565,50.248,81.070,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,3,2.495,7.305,4.524,16.529,50.116,80.969,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,4,2.456,7.358,4.510,16.546,50.135,81.006,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,0,3.235,6.821,6.161,14.049,76.304,106.570,11653426,14549371682504228917,903274091094300703
